Wall time,Step,Value
1589184147.346349,15660000,-424.10089111328125
1589184195.9235036,15684000,-424.40087890625
1589184297.3409803,15732000,-416.896728515625
1589184344.9389448,15756000,-416.6675720214844
1589184371.8394775,15768000,-415.0342102050781
1589184419.8552556,15792000,-418.79534912109375
1589184446.8020816,15804000,-418.3009033203125
1589184521.4502077,15840000,-415.6425476074219
1589184546.1252046,15852000,-436.2619934082031
1589184671.2286248,15912000,-451.4342346191406
1589184695.850427,15924000,-429.7175598144531
1589184719.745337,15936000,-426.5953369140625
1589184746.6620991,15948000,-418.19671630859375
1589184794.312212,15972000,-416.4897766113281
1589184844.9791768,15996000,-416.81756591796875
1589184869.0877302,16008000,-415.38421630859375
1589184895.9874418,16020000,-443.96337890625
1589184919.9548013,16032000,-447.423095703125
1589184944.2373996,16044000,-421.4953308105469
1589184970.9345508,16056000,-419.88006591796875
1589185045.8671024,16092000,-416.66339111328125
1589185120.7315505,16128000,-415.31756591796875
1589185168.309312,16152000,-432.89532470703125
1589185219.4719627,16176000,-415.9508972167969
1589185243.5079818,16188000,-433.7675476074219
1589185270.4720078,16200000,-418.22589111328125
1589185294.9914253,16212000,-415.0008850097656
1589185318.6304984,16224000,-427.6786804199219
1589185420.6250668,16272000,-416.7467346191406
1589185520.5298996,16320000,-415.7675476074219
1589185572.5003397,16344000,-442.38421630859375
1589185596.1308537,16356000,-425.834228515625
1589185670.6329868,16392000,-631.72314453125
1589185694.4369402,16404000,-615.22314453125
1589185720.7810957,16416000,-553.8467407226562
1589185796.7180736,16452000,-425.8133850097656
1589185872.4007168,16488000,-416.72589111328125
1589185896.4671488,16500000,-415.81201171875
1589185920.8140976,16512000,-415.33978271484375
1589185971.5284877,16536000,-415.0509033203125
1589185995.813605,16548000,-415.0008850097656
1589186022.4621892,16560000,-416.6883850097656
1589186097.2466738,16596000,-450.5633850097656
1589186145.019588,16620000,-416.3009033203125
1589186172.0194461,16632000,-414.9925537109375
1589186195.986045,16644000,-430.1786804199219
1589186220.1943026,16656000,-422.3675537109375
1589186247.484271,16668000,-418.584228515625
1589186271.5316477,16680000,-418.9175720214844
1589186322.2747118,16704000,-426.646728515625
1589186346.7585137,16716000,-416.1397705078125
1589186422.0792272,16752000,-417.05645751953125
1589186548.0695317,16812000,-417.50921630859375
1589186849.592649,16956000,-416.9175720214844
1589186873.9570837,16968000,-415.0119934082031
1589186898.0674205,16980000,-489.0286560058594
1589186925.13812,16992000,-449.5467224121094
1589187024.2300048,17040000,-419.378662109375
1589187099.4398956,17076000,-421.6397705078125
1589187123.6944473,17088000,-418.8009033203125
1589187174.218209,17112000,-423.7508850097656
1589187197.8518958,17124000,-422.0509033203125
1589187224.584589,17136000,-420.021728515625
1589187248.5469625,17148000,-419.9620056152344
1589187298.9013174,17172000,-415.0008850097656
1589187346.812841,17196000,-420.2008972167969
1589187373.7787263,17208000,-417.63006591796875
1589187398.2474,17220000,-448.10089111328125
1589187448.9154081,17244000,-423.19256591796875
1589187473.361184,17256000,-434.7786560058594
1589187497.3516278,17268000,-423.3231201171875
1589187548.512049,17292000,-415.6897888183594
1589187599.6031528,17316000,-426.81756591796875
1589187749.898161,17388000,-427.5550537109375
1589187798.0183287,17412000,-416.57867431640625
1589187924.3946896,17472000,-415.83978271484375
1589187948.1357362,17484000,-418.9953308105469
1589188050.104292,17532000,-579.4925537109375
1589188173.3168688,17592000,-422.5953369140625
1589188199.9579675,17604000,-417.5008850097656
1589188299.1451783,17652000,-422.15643310546875
1589188398.230163,17700000,-415.0008850097656
1589188473.1660626,17736000,-424.0008850097656
1589188549.1725638,17772000,-415.4119873046875
1589188576.3276615,17784000,-543.7967529296875
1589188600.8769884,17796000,-587.3675537109375
1589188676.168434,17832000,-426.1953430175781
1589188699.8885438,17844000,-417.4453430175781
1589188774.3481855,17880000,-417.79534912109375
1589188825.6659017,17904000,-422.58978271484375
1589188850.056359,17916000,-419.04534912109375
1589188876.7022047,17928000,-425.1592102050781
1589189052.523983,18012000,-414.1842346191406
1589189076.3163471,18024000,-434.64532470703125
1589189103.1359653,18036000,-424.04254150390625
1589189126.9985387,18048000,-417.87310791015625
1589189178.0565295,18072000,-414.23004150390625
1589189201.748164,18084000,-417.2231140136719
1589189225.3702376,18096000,-439.57867431640625
1589189252.154175,18108000,-432.94256591796875
1589189276.1205354,18120000,-424.7786560058594
1589189300.1984885,18132000,-429.6619873046875
1589189327.0760381,18144000,-419.8634033203125
1589189351.427084,18156000,-414.5342102050781
1589189375.334846,18168000,-419.40643310546875
1589189449.863346,18204000,-419.55645751953125
1589189500.9753635,18228000,-415.0119934082031
1589189626.4659212,18288000,-415.334228515625
1589189650.566216,18300000,-419.2564392089844
1589189674.3524735,18312000,-417.06201171875
1589189725.6122656,18336000,-414.89532470703125
1589189900.8994217,18420000,-420.584228515625
1589189951.2221155,18444000,-414.2397766113281
1589190077.337404,18504000,-414.6217346191406
1589190101.744371,18516000,-412.9731140136719
1589190201.1861732,18564000,-413.4286804199219
1589190253.5242927,18588000,-418.15643310546875
1589190277.5463092,18600000,-412.9786682128906
1589190329.7454872,18624000,-412.0119934082031
1589190354.140734,18636000,-412.0064392089844
1589190405.8966672,18660000,-416.63421630859375
1589190429.7495096,18672000,-415.0008850097656
1589190578.653638,18744000,-416.64532470703125
1589190606.0699494,18756000,-422.584228515625
1589190630.3280423,18768000,-415.0064392089844
1589190756.4532323,18828000,-480.81756591796875
1589190780.6528316,18840000,-443.86199951171875
1589191006.2969835,18948000,-463.0731201171875
1589191029.9636142,18960000,-427.56201171875
1589191104.5875587,18996000,-412.0008850097656
1589191131.7680414,19008000,-412.0008850097656
1589191155.9569178,19020000,-412.0008850097656
1589191206.697922,19044000,-413.00506591796875
1589191255.3865397,19068000,-425.41754150390625
1589191306.439455,19092000,-412.05645751953125
1589191381.565394,19128000,-636.3508911132812
1589191405.4667351,19140000,-558.7786865234375
1589191455.8889937,19164000,-443.14532470703125
1589191479.68946,19176000,-442.5119934082031
1589191530.578623,19200000,-417.7897644042969
1589191580.947436,19224000,-412.8300476074219
1589191604.6261423,19236000,-435.2953186035156
1589191654.8993764,19260000,-421.8634033203125
1589191679.333565,19272000,-416.4620056152344
1589191779.1727738,19320000,-415.61199951171875
1589191806.1855595,19332000,-414.1217346191406
1589191853.9235961,19356000,-412.0064392089844
1589191880.610091,19368000,-412.2175598144531
1589191905.3692577,19380000,-423.4731140136719
1589191929.255885,19392000,-414.86199951171875
1589191980.4664807,19416000,-435.85089111328125
1589192005.0592349,19428000,-429.4620056152344
1589192032.1148686,19440000,-413.3425598144531
1589192056.5780718,19452000,-412.4675598144531
1589192156.0221567,19500000,-429.4620056152344
1589192208.1056204,19524000,-419.0286560058594
1589192232.4478781,19536000,-412.12310791015625
1589192259.2618408,19548000,-419.7175598144531
1589192307.0693054,19572000,-438.55645751953125
1589192358.2574248,19596000,-417.08978271484375
1589192409.2669034,19620000,-417.06756591796875
1589192457.7141364,19644000,-412.7008972167969
1589192484.6215644,19656000,-415.56756591796875
1589192508.899964,19668000,-412.0342102050781
1589192560.5378318,19692000,-417.8758850097656
1589192584.4165726,19704000,-412.8897705078125
1589192608.25691,19716000,-412.1842346191406
1589192634.900516,19728000,-412.334228515625
1589192659.1560266,19740000,-412.16754150390625
1589192682.8276656,19752000,-412.0175476074219
1589192734.1082213,19776000,-545.7786865234375
1589192758.5152636,19788000,-485.2564392089844
1589192832.7223523,19824000,-414.0286560058594
1589192859.7946362,19836000,-413.2050476074219
1589192907.4182298,19860000,-416.7675476074219
1589192933.7881715,19872000,-414.6883850097656
1589193010.0994794,19908000,-466.10504150390625
1589193034.2591243,19920000,-440.8897705078125
1589193057.9088402,19932000,-419.32867431640625
1589193085.4248269,19944000,-414.5967102050781
1589193109.4797318,19956000,-412.55645751953125
1589193159.8069541,19980000,-473.2342224121094
1589193258.8051057,20028000,-412.2731018066406
1589193309.5719614,20052000,-548.3009033203125
1589193333.7315652,20064000,-459.9897766113281
1589193357.7878697,20076000,-434.2397766113281
1589193432.6791215,20112000,-424.1786804199219
1589193459.4249253,20124000,-415.4717102050781
1589193507.8564363,20148000,-412.5008850097656
1589193610.4562187,20196000,-412.0008850097656
1589193634.4678807,20208000,-423.38421630859375
1589193658.512855,20220000,-412.06756591796875
1589193685.1067863,20232000,-413.9259033203125
1589193732.7475827,20256000,-413.0064392089844
1589193834.029717,20304000,-412.6592102050781
1589193857.8023746,20316000,-414.9842224121094
1589193908.6533108,20340000,-415.52587890625
1589193932.2642,20352000,-445.90087890625
1589193956.5709083,20364000,-433.7120056152344
1589193983.548935,20376000,-424.4925537109375
1589194032.0081978,20400000,-418.9731140136719
1589194107.0962265,20436000,-413.11199951171875
1589194133.724021,20448000,-412.9675598144531
1589194157.7949553,20460000,-415.9786682128906
1589194181.159817,20472000,-412.0008850097656
1589194208.0143094,20484000,-415.2384033203125
1589194282.8938358,20520000,-414.2050476074219
1589194307.7778535,20532000,-416.13421630859375
1589194406.995254,20580000,-515.0342407226562
1589194434.0001495,20592000,-490.0592346191406
1589194482.876028,20616000,-458.4397888183594
1589194509.7122214,20628000,-427.4259033203125
1589194533.4046824,20640000,-424.60089111328125
1589194632.8856604,20688000,-421.6897888183594
1589194707.5135531,20724000,-414.08978271484375
1589194757.8082373,20748000,-412.11199951171875
1589194832.7735202,20784000,-514.5342407226562
1589194856.4757373,20796000,-453.4397888183594
1589194883.9243374,20808000,-423.7384033203125
1589194907.7197464,20820000,-417.1842346191406
1589194931.3809814,20832000,-412.7731018066406
1589194982.1364942,20856000,-412.0175476074219
1589195006.0887375,20868000,-416.4342346191406
1589195033.1731365,20880000,-413.834228515625
1589195108.699064,20916000,-427.44671630859375
1589195133.0470977,20928000,-420.2120056152344
1589195185.2889888,20952000,-417.5133972167969
1589195209.2808752,20964000,-413.13421630859375
1589195233.2436357,20976000,-414.6897888183594
1589195308.5873296,21012000,-438.9508972167969
1589195359.5620034,21036000,-413.4675598144531
1589195383.4850895,21048000,-414.85089111328125
1589195410.0544035,21060000,-412.6175537109375
1589195433.7177243,21072000,-440.14532470703125
1589195606.3271685,21156000,-415.2342224121094
1589195632.995977,21168000,-418.0550537109375
1589195707.951579,21204000,-417.66754150390625
1589195832.4352233,21264000,-414.5119934082031
1589195934.426189,21312000,-422.2800598144531
1589195982.3821306,21336000,-414.9675598144531
1589196033.9298184,21360000,-414.2175598144531
1589196084.7116823,21384000,-413.7842102050781
1589196108.9135902,21396000,-414.1397705078125
1589196132.6885004,21408000,-414.2120056152344
1589196159.0512168,21420000,-413.834228515625
1589196257.323217,21468000,-437.40087890625
1589196281.561171,21480000,-421.5008850097656
1589196308.1711879,21492000,-413.72589111328125
1589196355.9934764,21516000,-413.05645751953125
1589196382.7440112,21528000,-413.0925598144531
1589196406.8402143,21540000,-646.5231323242188
1589196505.6356094,21588000,-491.128662109375
1589196557.5537012,21612000,-429.90643310546875
1589196608.5874014,21636000,-415.21337890625
1589196656.0286496,21660000,-414.5008850097656
1589196682.8114097,21672000,-413.00506591796875
1589196731.1149042,21696000,-428.57867431640625
1589196832.262905,21744000,-415.63006591796875
1589196879.7937393,21768000,-419.6397705078125
1589196906.4216516,21780000,-413.2050476074219
1589196981.3569136,21816000,-412.88006591796875
1589197056.2110326,21852000,-419.6842346191406
1589197155.2690647,21900000,-435.5342102050781
1589197205.893034,21924000,-416.3883972167969
1589197229.828978,21936000,-413.88421630859375
1589197305.1484985,21972000,-414.4953308105469
1589197403.440172,22020000,-415.83978271484375
1589197430.0565484,22032000,-425.16754150390625
1589197454.2728176,22044000,-423.56756591796875
1589197478.0405834,22056000,-418.4508972167969
1589197552.538842,22092000,-532.65087890625
1589197579.2879379,22104000,-610.52587890625
1589197603.5095549,22116000,-525.3453369140625
1589197654.8240275,22140000,-445.2842102050781
1589197678.974606,22152000,-413.08978271484375
1589197703.0581112,22164000,-413.7897644042969
1589197753.5893202,22188000,-415.0953369140625
1589197777.33385,22200000,-412.8231201171875
1589197852.2732856,22236000,-425.7897644042969
1589197879.158755,22248000,-421.1800537109375
1589197927.5522313,22272000,-414.628662109375
1589197978.4186382,22296000,-413.1397705078125
1589198002.353601,22308000,-413.7842102050781
1589198029.4469864,22320000,-409.21337890625
1589198202.852449,22404000,-399.3175354003906
1589198227.0722246,22416000,-407.7286682128906
1589198253.8830447,22428000,-400.6592102050781
1589198277.9754288,22440000,-402.2564392089844
1589198426.8204942,22512000,-398.87310791015625
1589198450.7139893,22524000,-405.5786437988281
1589198477.7087538,22536000,-400.3717041015625
1589198501.5855334,22548000,-398.3008728027344
1589198525.7813127,22560000,-398.2342224121094
1589198577.5627992,22584000,-398.0008850097656
1589198652.8429003,22620000,-465.5841979980469
1589198728.2072628,22656000,-406.2564392089844
1589198826.739387,22704000,-399.13421630859375
1589198853.7316628,22716000,-398.8425598144531
1589198877.4757257,22728000,-398.5786437988281
1589198901.4809122,22740000,-399.41754150390625
1589198928.4248662,22752000,-398.405029296875
1589198976.0904725,22776000,-398.4342041015625
1589199003.1106436,22788000,-398.0925598144531
1589199100.9090197,22836000,-416.1175537109375
1589199176.0791957,22872000,-398.16754150390625
1589199200.1521685,22884000,-398.5730895996094
1589199275.106341,22920000,-399.5953369140625
1589199301.8628821,22932000,-399.5342102050781
1589199325.7201257,22944000,-438.3453369140625
1589199349.4712276,22956000,-413.4675598144531
1589199376.6612222,22968000,-409.7050476074219
1589199425.364273,22992000,-408.3286437988281
1589199452.3345797,23004000,-398.3008728027344
1589199476.2462945,23016000,-398.89532470703125
1589199500.4526787,23028000,-400.2175598144531
1589199527.0245981,23040000,-418.4300537109375
1589199625.5048525,23088000,-401.86199951171875
1589199649.3541925,23100000,-398.64532470703125
1589199676.4125764,23112000,-404.1425476074219
1589199752.033438,23148000,-398.4842224121094
1589199800.5274048,23172000,-400.4842224121094
1589199827.8305802,23184000,-399.13421630859375
1589199852.393655,23196000,-399.11199951171875
1589199903.0870416,23220000,-398.63421630859375
1589199927.289626,23232000,-398.37310791015625
1589199951.2636461,23244000,-398.20086669921875
1589200002.2968953,23268000,-406.6842041015625
1589200026.5467384,23280000,-405.5508728027344
1589200100.5678794,23316000,-398.21197509765625
1589200151.4045599,23340000,-398.8008728027344
1589200203.1388078,23364000,-398.3175354003906
1589200227.0023966,23376000,-410.8008728027344
1589200277.529968,23400000,-398.97589111328125
1589200352.8618906,23436000,-398.3633728027344
1589200400.650107,23460000,-410.0397644042969
1589200427.1159596,23472000,-402.9550476074219
1589200451.2471137,23484000,-400.2342224121094
1589200501.9395177,23508000,-399.8092041015625
1589200549.0886247,23532000,-430.673095703125
1589200575.8345459,23544000,-414.1925354003906
1589200599.7761405,23556000,-408.1175537109375
1589200698.619141,23604000,-399.3008728027344
1589200725.778714,23616000,-400.3092041015625
1589200774.1628993,23640000,-398.0730895996094
1589200825.2277598,23664000,-476.8230895996094
1589200952.4439545,23724000,-401.3341979980469
1589201051.2441015,23772000,-399.5675354003906
1589201075.0783055,23784000,-398.0008850097656
1589201102.3816416,23796000,-554.155029296875
1589201126.0441015,23808000,-603.7119750976562
1589201426.080593,23952000,-398.11199951171875
1589201476.58893,23976000,-403.3425598144531
1589201525.1572134,24000000,-398.5064392089844
